Acartia tonsa
Erythronium dens-canis
Euchone limnicola
Eudiaptomus gracilis
Eudocimus albus
Euglesa compressa
Euplana gracilis
Eurytemora americana
Eusarsiella zostericola
Evadne spinifera
Faxonius limosus
Faxonius virilis
Fenestrulina delicia
Fibrocapsa japonica
Ficopomatus enigmaticus
Fritillaria imperialis
Gagea minima
Gammarus roeseli
Gammarus tigrinus
Garveia franciscana
Gelidium vagum
Girardia tigrina
Glycymeris glycymeris
Gnathia maxillaris
Gobiosoma bosc
Gobiusculus flavescens
Gonionemus vertens
Gracilaria vermiculophylla
Grandidierella japonica
Graptemys pseudogeographica
Grateloupia turuturu
Gyraulus chinensis
Gyraulus parvus
Haliclona cinerea
Haliclona rosea
Haliclona simulans
Haliclona urceolus
Haliclona xena
Haliclystus salpinx
Halisarca dujardinii
Haminoea japonica
Haplosporidium armoricanum
Helisoma duryi
Helobdella europaea
Hemibdella soleae
Hemigrapsus sanguineus
Hemigrapsus takanoi
Hemimysis anomala
Hermetia illucens
Heterosigma akashiwo
Hydaticus leander
Hydrocotyle ranunculoides
Hydrocotyle sibthorpioides
Hydrocotyle verticillata
Hydroides elegans
Hyla orientalis
Hymeniacidon perlevis
Hypania invalida
Hypophthalmichthys molitrix
Hypophthalmichthys nobilis
Ianiropsis serricaudis
Idotea metallica
Idotea neglecta
Incisocalliope aestuarius
Ipheion uniflorum
Ischadium recurvum
Jaera istri
Janira maculosa
Jassa marmorata
Jassa slatteryi
Karenia mikimotoi
Lagarosiphon major
Landoltia punctata
Laonome calida
Lemna aequinoctialis
Lemna minuta
Lemna turionifera
Lepas pectinata
Lepomis gibbosus
Leptochiton cancellatus
Leuciscus aspius
Leucosolenia somesii
Lilium bulbiferum
Lilium martagon
Limnadia lenticularis
Limnanthes alba
Limnanthes douglasii
Limnodrilus maumeensis
Limnodrilus tortilipenis
Limnoria quadripunctata
Limulus polyphemus
Lithobates catesbeianus
Littorina compressa
Lomentaria hakodatensis
Lophopus crystallinus
Ludwigia grandiflora
Lysichiton americanus
Magallana gigas
Marenzelleria neglecta
Marenzelleria viridis
Marionina southerni
Marteilia refringens
Mauremys sinensis
Mediopyxis helysia
Megabalanus coccopoma
Megabalanus tintinnabulum
Melanoides tuberculata
Melanothamnus harveyi
Melita nitida
Menetus dilatatus
Mercenaria mercenaria
Micropogonias undulatus
Micropterus salmoides
Mimulus guttatus
Misgurnus anguillicaudatus
Mnemiopsis leidyi
Moerisia inkermanica
Molgula manhattensis
Monocorophium acherusicum
Monocorophium sextonae
Monocorophium uenoi
Monopylephorus parvus
Mulinia lateralis
Murchisonella sp.
Musculium transversum
Mya arenaria
Mycale micracanthoxea
Mycteria ibis
Myicola ostreae
Myriactula rivulariae
Myriactula sp.
Myriophyllum aquaticum
Myriophyllum heterophyllum
Mytilicola intestinalis
Mytilicola orientalis
Mytilopsis leucophaeata
Nemopsis bachei
Neodexiospira brasiliensis
Neogobius fluviatilis
Neogobius kessleri
Neogobius melanostomus
Neomysis americana
Netta peposaca
Nuphar advena
Nymphaea marliacea
Obesogammarus obesus
Ocinebrellus inornata
Oncorhynchus kisutch
Oncorhynchus mykiss
Oncorhynchus tschawytscha
Orthohalarachne attenuata
Orthohalarachne diminuata
Oxyura jamaicensis
Pachycordyle navis
Pacifastacus leniusculus
Pacificincola perforata
Palaemon macrodactylus
Palinurus elephas
Paranais frici
Pecten maximus
Pectinatella magnifica
Pelecanus erythrorhynchos
Pelecanus rufescens
Pelodiscus sinensis
Penilia avirostris
Perophora japonica
Petricolaria pholadiformis
Phoeniconaias minor
Phoenicopterus chilensis
Phoenicopterus ruber
Phorcus lineatus
Physella heterostropha
Pileolaria berkeleyana
Pimephales promelas
Pistia stratiotes
Platorchestia platensis
Platybdella anarrhichae
Plectropterus gambensis
Pleurodeles waltl
Pleurosigma simonsenii
Poecilia reticulata
Polydora hoplura
Polysiphonia harveyi
Polysiphonia senticulosa
Pontastacus leptodactylus
Pontederia cordata
Porphyrio poliocephalus
Porphyrio porphyrio
Posthodiplostomum cuticola
Potamopyrgus antipodarum
Procambarus acutus
Procambarus clarkii
Procambarus fallax
Prokelisia marginata
Proterorhinus semilunaris
Pseudodiaptomus marinus
Pseudopolydora paucibranchiata
Pseudorasbora parva
Psiloteredo megotara
Ptilohyale littoralis
Rapana venosa
Rhithropanopeus harrisii
Romanogobio belingi
Ruditapes philippinarum
Sagittaria graminea
Sagittaria latifolia
Salvelinus alpinus
Salvelinus fontinalis
Salvinia molesta
Salvinia natans
Sander lucioperca
Sargassum muticum
Schizobrachiella verrilli
Schoenoplectiella mucronata
Scirpus cyperinus
Sebastes schlegelii
Sinanodonta woodiana
Sinelobus vanhaareni
Smittoidea prolifica
Spartina anglica
Stenopelmus rufinasus
Steromphala cineraria
Streblospio benedicti
Styela calva
Styela clava
Stylochus flevensis
Suberites massa
Sycon scaldiense
Syllidia armata
Syllis gracilis
Synidotea laticauda
Tadorna cana
Tadorna tadornoides
Tadorna variegata
Telmatogeton japonicus
Teredo navalis
Thalassiosira hendeyi
Thalassiosira nordenskioeldii
Thalassiosira punctigera
Theora lubrica
Threskiornis aethiopicus
Trachemys scripta
Tricellaria inopinata
Tridentiger barbatus
Trieres chinensis
Trinectes maculatus
Triturus carnifex
Tulipa sylvestris
Tylodelphys clavata
Typha laxmannii
Typha minima
Ulva australis
Umbra pygmaea
Uncinocythere occidentalis
Undaria pinnatifida
Uromunna sp.
Urosalpinx cinerea
Vallisneria spiralis
Vanellus armatus
Vanellus spinosus
Victorella pavida
Vimba vimba
Viviparus acerosus
Walkeria uva
Watersipora subatra
Wolffia australiana
Wolffia columbiana
Zeuxo holdichi
