"tax_id","species_id","parent_tax_id","rank","name"
"433252",19135,"433131","species","Nemozoma elongatum"
"143722",19136,"143721","species","Nemurella pictetii"
"1240371",19137,"706776","species","Neoaliturus fenestratus"
"2716569",19139,"868090","species","Neoamphitrite affinis"
"2590762",19140,"868090","species","Neoamphitrite figulus"
"1743439",19142,"224222","species","Neoascia geniculata"
"1124533",19145,"224222","species","Neoascia obliqua"
"1124534",19146,"224222","species","Neoascia podagrica"
"224223",19147,"224222","species","Neoascia tenur"
"2219560",19149,"534664","species","Neobisium carcinoides"
"878122",19153,"875699","species","Neobisnius lathrobioides"
"1588268",19154,"875699","species","Neobisnius procerulus"
"1143074",19156,"875699","species","Neobisnius villosulus"
"909787",19162,"150265","species","Neochrysocharis chlorogaster"
"981028",19163,"150265","species","Neochrysocharis clinias"
"150266",19166,"150265","species","Neochrysocharis formosa"
"878190",19170,"878189","species","Schoenitemnus minutus"
"1553580",19171,"298276","species","Neocoenorrhinus germanicus"
"878128",19173,"298276","species","Neocoenorrhinus pauxillus"
"877843",19178,"877842","species","Neocrepidodera ferruginea"
"1553582",19179,"877842","species","Neocrepidodera motschulskii"
"877844",19180,"877842","species","Neocrepidodera transversa"
"356940",19182,"356937","species","Neodexiospira brasiliensis"
"2487305",19183,"84101","species","Neodiplostomum attenuatum"
"441937",19185,"270857","species","Neodiprion sertifer"
"290123",19187,"290122","species","Neodolichorhynchus lamelliferus"
"537486",19188,"290122","species","Neodolichorhynchus microphasmis"
"608687",19191,"608686","species","Neoempheria pictipennis"
"2107796",19193,"2107795","species","Neoepitriptus setosulus"
"1101131",19194,"1101130","species","Neofaculta ericetella"
"1101132",19195,"1101130","species","Neofaculta infernella"
"1588107",19196,"1280464","species","Neofriseria peliella"
"1280465",19197,"1280464","species","Neofriseria singula"
"202231",19198,"202230","species","Neoglocianus maculaalba"
"320562",19199,"47307","species","Neogobius fluviatilis"
"320565",19201,"637986","species","Ponticola kessleri"
"47308",19202,"47307","species","Neogobius melanostomus"
"160166",19203,"160165","species","Neohaematopinus sciuri"
"453046",19205,"453045","species","Neoheegeria dalmatica"
"468767",19209,"468766","species","Neoitamus cyanurus"
"1717444",19210,"468766","species","Neoitamus socius"
"2259918",19214,"1714515","species","Neoleria inscripta"
"1887051",19223,"1887050","species","Neolimnophila placida"
"2547481",19227,"2547480","species","Neoliochthonius piluliferus"
"1545336",19228,"1545335","species","Neolygus contaminatus"
"1545337",19230,"1545335","species","Neolygus viridis"
"1661839",19231,"1272285","species","Neomida bicornis"
"2719079",19232,"1757995","species","Neomikiella lychnidis"
"305608",19235,"305607","species","Neomyia cornicina"
"62282",19237,"52813","species","Neomys fodiens"
"223651",19238,"223649","species","Neomysis americana"
"223650",19239,"223649","species","Neomysis integer"
"1560404",19240,"153410","species","Neon reticulatus"
"1907023",19241,"153410","species","Neon valentulus"
"1588272",19246,"1425623","species","Neophaedon pyritosus"
"1663354",19247,"295195","species","Neophilaenus campestris"
"295196",19248,"295195","species","Neophilaenus lineatus"
"186205",19251,"186204","species","Neophilopterus incompletus"
"33608",19253,"33607","species","Neophron percnopterus"
"878207",19261,"878206","species","Neophytobius muricatus"
"608689",19263,"608688","species","Neoplatyura flava"
"2746331",19265,"608688","species","Neoplatyura nigricauda"
"1720228",19266,"1720226","species","Neoponera unidentata"
"239354",19268,"239353","species","Neopsilenchus magnidens"
"239354",19269,"239353","species","Neopsilenchus magnidens"
"65281",19273,"65280","species","Neorhacodes enslini"
"1250632",19274,"1250631","species","Neoribates aurantiacus"
"1112440",19275,"258337","species","Neoscona adianta"
"1006198",19279,"84381","species","Neoseiulus agrestis"
"573039",19281,"84381","species","Neoseiulus barkeri"
"84382",19283,"84381","species","Neoseiulus californicus"
"193551",19285,"84381","species","Neoseiulus cucumeris"
"84385",19286,"84381","species","Neoseiulus fallacis"
"756255",19287,"84381","species","Neoseiulus reductus"
"1870113",19292,"688899","species","Neosphaleroptera nubilana"
"304879",19293,"304878","species","Neostylopyga rhombifolia"
"1663039",19295,"1663038","species","Neothada cancellata"
"1425443",19297,"1425442","species","Neotoxoptera formosana"
"708368",19301,"474250","species","Neottialges evansi"
"1545170",19303,"631406","species","Neottiglossa pusilla"
"233474",19305,"233473","species","Neottiura bimaculata"
"2169487",19308,"502964","species","Neoturris pileata"
"354740",19309,"274306","species","Neotypus melanocephalus"
"452646",19310,"452645","species","Neovison vison"
"2710128",19311,"65320","species","Neoxorides collaris"
"65321",19312,"65320","species","Neoxorides nitens"
"280154",19315,"280153","species","Nepa cinerea"
"1588565",19316,"1588564","species","Nephanes titan"
"1594312",19319,"471163","species","Sciota angustella"
"566306",19320,"115303","species","Nephrocerus flavicornis"
"1255202",19321,"115303","species","Nephrocerus lapponicus"
"566305",19322,"115303","species","Nephrocerus scutellatus"
"6829",19323,"6828","species","Nephrops norvegicus"
"1720712",19327,"46210","species","Nephrotoma cornicina"
"312238",19331,"46210","species","Nephrotoma ferruginea"
"2719080",19332,"46210","species","Nephrotoma flavescens"
"2746509",19333,"46210","species","Nephrotoma flavipalpis"
"2719081",19338,"46210","species","Nephrotoma quadrifaria"
"714602",19343,"36120","species","Nephtys assimilis"
"714603",19344,"36120","species","Nephtys caeca"
"714606",19345,"36120","species","Nephtys cirrosa"
"36121",19346,"36120","species","Nephtys hombergii"
"714608",19347,"36120","species","Nephtys hystricis"
"492768",19348,"36120","species","Nephtys incisa"
"714609",19349,"36120","species","Nephtys kersivalensis"
"397560",19350,"36120","species","Nephtys longosetosa"
"714611",19351,"36120","species","Nephtys pente"
"1588273",19352,"347406","species","Nephus bipunctatus"
"704155",19353,"347406","species","Nephus bisignatus"
"347407",19356,"347406","species","Nephus quadrimaculatus"
"878159",19357,"347406","species","Nephus redtenbacheri"
"167137",19358,"57632","species","Neptunea antiqua"
"222006",19359,"222005","species","Nereimyra punctata"
"194549",19361,"6351","species","Nereis pelagica"
"1262234",19362,"286452","species","Compsobata cibaria"
"1851132",19363,"1851131","species","Neria commutata"
"336595",19366,"187179","species","Neriene clathrata"
"373616",19367,"187179","species","Neriene emphana"
"1871983",19368,"187179","species","Neriene furtiva"
"336596",19370,"187179","species","Neriene montana"
"1907024",19371,"187179","species","Neriene peltata"
"187181",19372,"187179","species","Neriene radiata"
"546530",19374,"159076","species","Nerophis lumbriciformis"
"411711",19375,"411710","species","Nesomyrmex echinatinodis"
"1194277",19376,"1194276","species","Nesoselandria morio"
"1291279",19377,"1291278","species","Nesothrips propinquus"
"1271467",19378,"1271466","species","Nesovitrea hammonis"
"61980",19379,"44402","species","Nesticus cellulanus"
"494745",19388,"65288","species","Netelia ocellaris"
"1507352",19393,"65288","species","Netelia testacea"
"494743",19396,"65288","species","Netelia virgata"
"541013",19397,"30386","species","Netta peposaca"
"30387",19398,"30386","species","Netta rufina"
"2796859",19400,"1633865","species","Neumania deltoides"
"2796860",19402,"1633865","species","Neumania limosa"
"2796861",19403,"1633865","species","Neumania papillosa"
"2796862",19404,"1633865","species","Neumania spinipes"
"2796863",19405,"1633865","species","Neumania vernalis"
"2662652",19406,"1633865","species","Neumania verrucosa"
"442091",19407,"347408","species","Neuraphes angulatus"
"1971831",19408,"1553838","species","Nevraphes carinatus"
"347409",19409,"347408","species","Neuraphes elongatulus"
"1642946",19416,"1642943","species","Neuratelia nemoralis"
"623223",19417,"623222","species","Neureclipsis bimaculata"
"1000601",19420,"240895","species","Neurigona pallida"
"240896",19421,"240895","species","Neurigona quadrifasciata"
"2484558",19422,"240895","species","Neurigona suturalis"
"453367",19423,"85109","species","Neuroterus albipes"
"515300",19424,"85109","species","Neuroterus anthracinus"
"244886",19425,"85109","species","Neuroterus numismalis"
"351389",19426,"85109","species","Neuroterus politus"
"351381",19427,"85109","species","Neuroterus quercusbaccarum"
"207806",19428,"453332","species","Pseudoneuroterus saliens"
"1384939",19430,"222794","species","Neurotoma fausta"
"1384940",19431,"222794","species","Neurotoma mandibularis"
"1384941",19432,"222794","species","Neurotoma nemoralis"
"1384942",19433,"222794","species","Neurotoma saltuum"
"1824521",19434,"1824520","species","Newsteadia floccosa"
"85310",19435,"85309","species","Nezara viridula"
"2138295",19436,"273039","species","Nicomache lumbricalis"
"499826",19437,"499825","species","Nicothoe astaci"
"483335",19438,"57515","species","Nicrophorus germanicus"
"307046",19439,"57515","species","Nicrophorus humator"
"460795",19440,"57515","species","Nicrophorus interruptus"
"414950",19441,"57515","species","Nicrophorus investigator"
"460799",19442,"57515","species","Nicrophorus sepultor"
"483353",19443,"57515","species","Nicrophorus vespillo"
"110193",19444,"57515","species","Nicrophorus vespilloides"
"1557776",19446,"687114","species","Niditinea fuscella"
"1870114",19447,"687114","species","Niditinea striolella"
"1907101",19448,"1907100","species","Nigma flavescens"
"2448499",19449,"1907100","species","Nigma puella"
"1926200",19450,"1907100","species","Nigma walckenaeri"
"2719105",19451,"2719104","species","Nigrotipula nigra"
"1918120",19453,"1474796","species","Nilea hortulana"
"2517914",19455,"891912","species","Nilotanypus dubius"
"2662676",19457,"2662675","species","Nilotonia borneri"
"1504853",19458,"417520","species","Nineta flava"
"417523",19459,"417520","species","Nineta pallida"
"417524",19460,"417520","species","Nineta vittata"
"467483",19461,"111560","species","Niphargus aquilex"
"111561",19462,"111560","species","Niphargus fontanus"
"190434",19463,"111560","species","Niphargus kochianus"
"1408292",19464,"111560","species","Niphargus pachypus"
"467506",19465,"111560","species","Niphargus puteanus"
"467509",19466,"111560","species","Niphargus schellenbergi"
"334710",19467,"111560","species","Niphargus virei"
"1588567",19469,"1588566","species","Niptus hololeucus"
"2495112",19470,"421353","species","Nitela borealis"
"2495115",19471,"421353","species","Nitela spinolae"
"1553584",19472,"577258","species","Nitidula bipunctata"
"1553585",19474,"577258","species","Nitidula rufipes"
"512234",19475,"1155069","species","Nitokra hibernica"
"1795157",19476,"1155069","species","Nitokra lacustris"
"1155070",19477,"1155069","species","Nitokra spinipes"
"987992",19479,"214276","species","Noctua comes"
"753202",19480,"214276","species","Noctua fimbriata"
"987993",19481,"214276","species","Noctua interjecta"
"987995",19482,"214276","species","Noctua janthe"
"987996",19483,"214276","species","Noctua janthina"
"1858045",19484,"214276","species","Noctua orbona"
"214277",19485,"214276","species","Noctua pronuba"
"381386",19487,"381362","species","Noeeta pupillata"
"753203",19488,"214278","species","Nola aerugula"
"987997",19489,"214278","species","Nola confusalis"
"987999",19490,"214278","species","Nola cucullatella"
"2719082",19491,"214278","species","Nola holsatica"
"601330",19493,"95295","species","Nomada alboguttata"
"601350",19494,"95295","species","Nomada argentata"
"601354",19495,"95295","species","Nomada armata"
"544953",19497,"95295","species","Nomada bifasciata"
"601441",19498,"95295","species","Nomada conjungens"
"601482",19499,"95295","species","Nomada distinguenda"
"601498",19500,"95295","species","Nomada emarginata"
"601510",19502,"95295","species","Nomada fabriciana"
"601515",19503,"95295","species","Nomada femoralis"
"601518",19504,"95295","species","Nomada ferruginata"
"601523",19505,"95295","species","Nomada flava"
"601529",19506,"95295","species","Nomada flavoguttata"
"601530",19507,"95295","species","Nomada flavopicta"
"481570",19508,"95295","species","Nomada fucata"
"601540",19509,"95295","species","Nomada fulvicornis"
"601541",19510,"95295","species","Nomada furva"
"601545",19511,"95295","species","Nomada fuscicornis"
"544954",19512,"95295","species","Nomada goodeniana"
"601568",19513,"95295","species","Nomada guttulata"
"601605",19514,"95295","species","Nomada integra"
"601640",19515,"95295","species","Nomada lathburiana"
"601643",19516,"95295","species","Nomada leucophthalma"
"601673",19517,"95295","species","Nomada marshamella"
"601684",19518,"95295","species","Nomada melathoracica"
"601698",19519,"95295","species","Nomada moeschleri"
"601708",19520,"95295","species","Nomada mutabilis"
"601710",19521,"95295","species","Nomada mutica"
"601730",19522,"95295","species","Nomada obscura"
"601734",19523,"95295","species","Nomada obtusifrons"
"601742",19524,"95295","species","Nomada opaca"
"601768",19525,"95295","species","Nomada panzeri"
"601796",19527,"95295","species","Nomada pleurosticta"
"601823",19528,"95295","species","Nomada rhenana"
"601832",19529,"95295","species","Nomada roberjeotiana"
"601849",19530,"95295","species","Nomada ruficornis"
"601850",19531,"95295","species","Nomada rufipes"
"601876",19532,"95295","species","Nomada sexfasciata"
"601877",19533,"95295","species","Nomada sheppardana"
"601883",19534,"95295","species","Nomada signata"
"601885",19535,"95295","species","Nomada similis"
"473388",19536,"95295","species","Nomada stigma"
"601898",19537,"95295","species","Nomada striata"
"544955",19538,"95295","species","Nomada succincta"
"601963",19539,"95295","species","Nomada villosa"
"601990",19540,"95295","species","Nomada zonata"
"1209556",19541,"581937","species","Nomophila noctuella"
"988137",19542,"988136","species","Nonagria typhae"
"1522039",19543,"1522038","species","Nopoiulus kochii"
"113122",19546,"113119","species","Norellia liturata"
"113124",19549,"113119","species","Norellia spinimana"
"391172",19550,"113119","species","Norellia spinipes"
"113126",19551,"113119","species","Norellia tipularia"
"2561545",19552,"441168","species","Normandia nitens"
"1304406",19554,"1304405","species","Norrbomia fumipennis"
"295673",19558,"295672","species","Nosodendron fasciculare"
"1038824",19559,"507074","species","Nosopsyllus fasciatus"
"1588274",19560,"1541362","species","Nossidium pilosellum"
"1960652",19561,"1960649","species","Notamacropus rufogriseus"
"346811",19563,"298246","species","Notaris scirpi"
"110027",19564,"110026","species","Noterus clavicornis"
"1501877",19565,"110026","species","Noterus crassicornis"
"934951",19566,"934950","species","Nothocasis sertata"
"1504855",19567,"373838","species","Nothochrysa capitata"
"417553",19568,"373838","species","Nothochrysa fulviceps"
"941994",19571,"341352","species","Nothodes parvulus"
"231618",19572,"231617","species","Notholca acuminata"
"1280467",19576,"1280466","species","Nothris verbascella"
"1685385",19577,"66601","species","Nothrus anauniensis"
"1686679",19579,"66601","species","Nothrus borussicus"
"198293",19580,"66601","species","Nothrus palustris"
"1250593",19581,"66601","species","Nothrus pratensis"
"66602",19582,"66601","species","Nothrus silvestris"
"446507",19583,"446506","species","Notidobia ciliaris"
"1553587",19584,"41307","species","Notiophilus aestuans"
"1398205",19585,"41307","species","Notiophilus aquaticus"
"346812",19586,"41307","species","Notiophilus biguttatus"
"1553588",19587,"41307","species","Notiophilus germinyi"
"1553589",19588,"41307","species","Notiophilus palustris"
"2713611",19589,"41307","species","Notiophilus quadripunctatus"
"555426",19590,"41307","species","Notiophilus rufipes"
"878160",19591,"41307","species","Notiophilus substriatus"
"1743440",19594,"1118049","species","Notiphila caudata"
"1118051",19596,"1118049","species","Notiphila dorsata"
"1690344",19601,"1118049","species","Notiphila uliginosa"
"1101023",19603,"581513","species","Notocelia cynosbatella"
"1870122",19604,"581513","species","Notocelia incarnatana"
"1101024",19605,"581513","species","Notocelia roborana"
"1594313",19606,"581513","species","Notocelia rosaecolana"
"1660667",19607,"581513","species","Notocelia trimaculana"
"1594315",19608,"581513","species","Notocelia uddmanniana"
"138570",19609,"116906","species","Notocotylus attenuatus"
"753204",19611,"214280","species","Notodonta dromedarius"
"988001",19612,"214280","species","Notodonta torva"
"997287",19613,"214280","species","Notodonta tritophus"
"988002",19614,"214280","species","Notodonta ziczac"
"399045",19615,"399044","species","Notodromas monacha"
"124612",19616,"124611","species","Notoedres cati"
"1503979",19617,"124611","species","Notoedres centrifera"
"1586609",19621,"1586608","species","Notolaemus unifasciatus"
"167831",19622,"104742","species","Notomastus latericeus"
"47121",19626,"47120","species","Notommata copeus"
"260537",19631,"236412","species","Notonecta glauca"
"573869",19632,"236412","species","Notonecta lutea"
"1545171",19633,"236412","species","Notonecta maculata"
"2133934",19634,"236412","species","Notonecta obliqua"
"1545172",19635,"236412","species","Notonecta reuteri"
"1545173",19636,"236412","species","Notonecta viridis"
"290698",19640,"290697","species","Notosemus bohemani"
"537464",19641,"537463","species","Notostira elongata"
"1281777",19642,"1281776","species","Nototeredo norvagica"
"1553844",19644,"1553843","species","Notothecta flavipes"
"1453333",19646,"1453332","species","Nototropis guttatus"
"1553591",19649,"295954","species","Notoxus monoceros"
"613196",19654,"613194","species","Nowickia ferox"
"51631",19655,"51626","species","Nucella lapillus"
"56786",19656,"56785","species","Nucifraga caryocatactes"
"1872065",19657,"1872064","species","Nuctenea umbratica"
"2589379",19658,"47128","species","Nucula hanleyi"
"1582886",19659,"47128","species","Nucula nitidosa"
"47129",19660,"47128","species","Nucula nucleus"
"120443",19661,"47128","species","Nucula sulcata"
"988003",19662,"694666","species","Nudaria mundana"
"878161",19663,"875703","species","Nudobius lentus"
"31919",19664,"32638","species","Numenius arquata"
"425646",19665,"32638","species","Numenius minutus"
"161676",19666,"32638","species","Numenius phaeopus"
"2448458",19667,"32638","species","Numenius tenuirostris"
"8996",19668,"8995","species","Numida meleagris"
"59464",19669,"51299","species","Nyctalus lasiopterus"
"59465",19670,"51299","species","Nyctalus leisleri"
"51300",19671,"51299","species","Nyctalus noctula"
"1870675",19672,"1870674","species","Nyctegretis lineana"
"1870129",19673,"572722","species","Nycteola asiatica"
"753206",19674,"572722","species","Nycteola degenerana"
"988004",19675,"572722","species","Nycteola revayana"
"34880",19676,"34879","species","Nyctereutes procyonoides"
"633887",19677,"633884","species","Nycteribia kolenatii"
"214290",19683,"214289","species","Orthonama obstipata"
"2173307",19684,"670610","species","Nyctia halterata"
"8901",19685,"8900","species","Nycticorax nycticorax"
"271168",19686,"102972","species","Nyctiphanes couchii"
"1870678",19687,"1870676","species","Nyctobrya muralis"
"262034",19691,"710235","species","Nylanderia bourbonica"
"67766",19692,"710235","species","Nylanderia flavipes"
"613918",19693,"710235","species","Nylanderia guatemalensis"
"613986",19694,"710235","species","Nylanderia steinheili"
"614001",19695,"710235","species","Nylanderia vaga"
"443831",19696,"710235","species","Nylanderia vividula"
"171592",19697,"76218","species","Nymphalis antiopa"
"171594",19698,"76218","species","Nymphalis polychloros"
"76219",19699,"76218","species","Nymphalis xanthomelas"
"13180",19700,"13179","species","Nymphicus hollandicus"
"2268670",19701,"57295","species","Nymphon brevirostre"
"2268670",19703,"57295","species","Nymphon brevirostre"
"136195",19702,"57295","species","Nymphon gracile"
"1594316",19704,"687520","species","Nymphula nitidulata"
"1511236",19705,"236622","species","Nysius cymoides"
"1545175",19706,"236622","species","Nysius ericae"
"1511237",19707,"236622","species","Nysius graminicola"
"1545176",19708,"236622","species","Nysius helveticus"
"1545177",19710,"236622","species","Nysius senecionis"
"1081823",19711,"236622","species","Nysius thymi"
"2495118",19712,"421220","species","Nysson dimidiatus"
"2495119",19713,"421220","species","Nysson distinguendus"
"2495123",19714,"421220","species","Nysson interruptus"
"2495124",19715,"421220","species","Nysson maculosus"
"1507151",19716,"421220","species","Nysson niger"
"2495127",19718,"421220","species","Nysson spinosus"
"2495129",19719,"421220","species","Nysson trimaculatus"
"314517",19720,"32569","species","Obelia bidentata"
"37520",19721,"32569","species","Obelia dichotoma"
"185004",19722,"32569","species","Obelia geniculata"
"32570",19723,"32569","species","Obelia longissima"
"1586512",19724,"186083","species","Oberea linearis"
"1501878",19725,"186083","species","Oberea oculata"
"225957",19726,"225956","species","Obesogammarus crassus"
"225063",19729,"225062","species","Obolodiplosis robiniae"
"1586613",19730,"1586612","species","Obrium brunneum"
"2769914",19731,"1586612","species","Obrium cantharinum"
"1872067",19732,"1872066","species","Obscuriphantes obscurus"
"495401",19733,"495400","species","Obtusodonta equitatoria"
"1321685",19734,"619570","species","Ocalea badia"
"1588276",19735,"619570","species","Ocalea concolor"
"878162",19736,"619570","species","Ocalea picata"
"1971317",19737,"619570","species","Ocalea rivularis"
"79653",19738,"79652","species","Oceanites oceanicus"
"52124",19739,"79650","species","Hydrobates leucorhous"
"146274",19740,"146273","species","Ocenebra erinaceus"
"255795",19741,"121512","species","Ochetellus glaber"
"347411",19744,"347410","species","Ochina ptinoides"
"866103",19745,"190765","species","Ochlerotatus annulipes"
"662894",19746,"190765","species","Ochlerotatus flavescens"
"120874",19747,"7158","species","Aedes geniculatus"
"1788512",19748,"190765","species","Ochlerotatus nigrinus"
"46209",19749,"190765","species","Ochlerotatus punctor"
"120877",19750,"190765","species","Ochlerotatus rusticus"
"876063",19751,"218743","species","Ochlodes sylvanus"
"721156",19752,"721155","species","Ochropacha duplaris"
"320037",19753,"214282","species","Ochropleura plecta"
"753385",19756,"753384","species","Ochsenheimeria urella"
"1858046",19757,"753384","species","Ochsenheimeria vacculella"
"1309044",19758,"174908","species","Ochthebius auriculatus"
"878163",19759,"174908","species","Ochthebius bicolon"
"1309110",19760,"174908","species","Ochthebius dilatatus"
"878164",19761,"174908","species","Ochthebius marinus"
"1309238",19762,"174908","species","Ochthebius metallescens"
"174909",19763,"174908","species","Ochthebius minimus"
"1309258",19764,"174908","species","Ochthebius nanus"
"1309304",19765,"174908","species","Ochthebius punctatus"
"1309306",19766,"174908","species","Ochthebius pusillus"
"878165",19767,"174908","species","Ochthebius viridis"
"1553592",19768,"878187","species","Ochthephilum collare"
"878208",19769,"878187","species","Ochthephilum fracticorne"
"1588278",19770,"1336293","species","Ochthephilus flexuosus"
"1588279",19771,"1336293","species","Ochthephilus omalinus"
"1890532",19774,"1744809","species","Ochthera mantis"
"1101025",19776,"753386","species","Ocnerostoma friesei"
"1104515",19777,"753386","species","Ocnerostoma piniariella"
"2338413",19778,"340597","species","Octaspidiotus stauntoniae"
"302033",19779,"161231","species","Octolasion cyaneum"
"334871",19780,"161231","species","Octolasion lacteum"
"6645",19781,"6643","species","Octopus vulgaris"
"433255",19782,"433134","species","Octotemnus glabriculus"
"384541",19783,"369891","species","Ocydromia glabricula"
"878166",19784,"290671","species","Ocypus aeneocephalus"
"1553593",19785,"290671","species","Ocypus brunnipes"
"1588281",19786,"290671","species","Ocypus fulvipennis"
"1553594",19787,"290671","species","Ocypus fuscatus"
"1553595",19788,"290671","species","Ocypus nitens"
"662956",19789,"290671","species","Ocypus olens"
"878167",19790,"290671","species","Ocypus ophthalmicus"
"346742",19792,"443617","species","Ocys harpaloides"
"1166939",19793,"443617","species","Ocys quinquestriatus"
"1940097",19794,"443617","species","Ocys tachysoides"
"1572568",19795,"1572567","species","Ocytata pallipes"
"347413",19796,"347412","species","Ocyusa maura"
"1321688",19797,"347412","species","Ocyusa picina"
"1553846",19798,"1553845","species","Odacantha melanura"
"662085",19800,"662083","species","Odessia maeotica"
"934953",19801,"934952","species","Odezia atrata"
"716599",19805,"414302","species","Odinia boletina"
"1720716",19807,"414302","species","Odinia meijerei"
"9707",19810,"9706","species","Odobenus rosmarus"
"2038869",19811,"340512","species","Odonaspis greenii"
"861348",19812,"340512","species","Odonaspis secreta"
"1310355",19813,"1310354","species","Odonestis pruni"
"1542177",19814,"396634","species","Odonteus armiger"
"503623",19815,"503613","species","Odontocepheus elongatus"
"446452",19816,"177787","species","Odontocerum albicorne"
"144416",19817,"144415","species","Odontocolon dentipes"
"293851",19819,"211196","species","Odontolaimus chlorurus"
"486640",19820,"43086","species","Odontomachus brunneus"
"613454",19822,"43086","species","Odontomachus monticola"
"875882",19831,"691116","species","Odontopera bidentata"
"1191092",19832,"1191091","species","Odontoscelis fuliginosa"
"2080376",19833,"1191091","species","Odontoscelis lineola"
"988005",19834,"214284","species","Odontosia carmelita"
"1045393",19835,"199561","species","Odontosyllis ctenostoma"
"670469",19836,"670466","species","Odontothrips biuncus"
"670470",19838,"670466","species","Odontothrips ignobilis"
"670468",19840,"670466","species","Odontothrips loti"
"1080823",19841,"670466","species","Odontothrips meliloti"
"904394",19843,"177493","species","Odostomia plicata"
"177501",19844,"177493","species","Odostomia turrita"
"1348599",19848,"1348598","species","Odynerus spinipes"
"1890922",19850,"1890921","species","Oebalia minuta"
"2021487",19851,"1890921","species","Oebalia praeclusa"
"2567088",19853,"208682","species","Oecanthus pellucens"
"1271733",19854,"50643","species","Oecetis furva"
"699849",19855,"50643","species","Oecetis lacustris"
"1875804",19856,"50643","species","Oecetis notata"
"699836",19857,"50643","species","Oecetis ochracea"
"1875813",19859,"50643","species","Oecetis testacea"
"1875815",19860,"50643","species","Oecetis tripunctata"
"757356",19861,"236680","species","Oeciacus hirundinis"
"1506264",19863,"198413","species","Oecobius navus"
"753208",19864,"688989","species","Oecophora bractella"
"154973",19865,"84546","species","Oecophylla longinoda"
"84561",19866,"84546","species","Oecophylla smaragdina"
"1000602",19872,"192606","species","Oedalea hybotina"
"1403668",19873,"192606","species","Oedalea stigmatella"
"1446184",19875,"192606","species","Oedalea zetterstedti"
"1553596",19877,"116145","species","Oedemera croceicollis"
"1586514",19878,"116145","species","Oedemera femoralis"
"1588284",19879,"116145","species","Oedemera flavipes"
"1553597",19880,"116145","species","Oedemera lurida"
"116146",19881,"116145","species","Oedemera nobilis"
"433055",19882,"116145","species","Oedemera podagrariae"
"433056",19884,"116145","species","Oedemera virescens"
"65291",19885,"65290","species","Oedemopsis scabricula"
"58615",19886,"58614","species","Oedipoda caerulescens"
"1588288",19888,"341354","species","Oedostethus quadripustulatus"
"1926201",19889,"447591","species","Oedothorax agrestis"
"662949",19890,"447591","species","Oedothorax apicatus"
"662950",19891,"447591","species","Oedothorax fuscus"
"931172",19892,"447591","species","Oedothorax gibbosus"
"662951",19893,"447591","species","Oedothorax retusus"
"1448909",19894,"347753","species","Oegoconia caradjai"
"753209",19895,"347753","species","Oegoconia deauratella"
"347754",19896,"347753","species","Oegoconia quadripuncta"
"245060",19898,"245059","species","Oenanthe deserti"
"358820",19899,"245059","species","Oenanthe hispanica"
"358819",19900,"245059","species","Oenanthe isabellina"
"391700",19901,"245059","species","Oenanthe leucopyga"
"279966",19903,"245059","species","Oenanthe oenanthe"
"391712",19904,"245059","species","Oenanthe pleschanka"
"703269",19906,"420094","species","Oenopia conglobata"
"1971834",19907,"420094","species","Oenopia impustulata"
"231370",19908,"187724","species","Oerstedia dorsalis"
"53340",19909,"53339","species","Oesophagodontus robustus"
"61179",19910,"52564","species","Oesophagostomum bifurcum"
"61180",19912,"52564","species","Oesophagostomum dentatum"
"61181",19913,"52564","species","Oesophagostomum quadrispinulatum"
"52565",19914,"52564","species","Oesophagostomum radiatum"
"63234",19915,"52564","species","Oesophagostomum venulosum"
"689725",19916,"265996","species","Oestophora barbula"
"123737",19917,"123736","species","Oestrus ovis"
"2421432",19918,"2421431","species","Oetophorus naevius"
"1068661",19919,"188257","species","Ogcodes fumatus"
"1329457",19921,"188257","species","Ogcodes reginae"
"537487",19924,"312948","species","Ogma cobbi"
"2050987",19925,"312948","species","Ogma murrayi"
"290669",19927,"66343","species","Oiceoptoma thoracicum"
"1594317",19928,"688446","species","Oidaematophorus lithodactyla"
"1639182",19929,"1639181","species","Oinophila v-flava"
"495408",19930,"495407","species","Oiorhinus pallipalpis"
"136191",19931,"136190","species","Oithona nana"
"1642435",19932,"136190","species","Oithona plumifera"
"324873",19933,"136190","species","Oithona similis"
"1109078",19946,"572715","species","Olethreutes arcuella"
"577142",19947,"442144","species","Olibrus aeneus"
"878168",19948,"442144","species","Olibrus affinis"
"1588289",19950,"442144","species","Olibrus bicolor"
"1588290",19951,"442144","species","Olibrus corticalis"
"442145",19952,"442144","species","Olibrus flavicornis"
"457445",19953,"442144","species","Olibrus liquidus"
"878169",19954,"442144","species","Olibrus millefolii"
"1553600",19955,"442144","species","Olibrus norvegicus"
"2561557",19956,"442144","species","Olibrus pygmaeus"
"1870138",19959,"214286","species","Oligia fasciuncula"
"988008",19960,"214286","species","Oligia latruncula"
"988009",19961,"214286","species","Oligia strigilis"
"997541",19962,"214286","species","Oligia versicolor"
"1926202",19964,"708401","species","Oligolophus hanseni"
"708402",19965,"708401","species","Oligolophus tridens"
"309676",19966,"309675","species","Oligoneuriella rhenana"
"650437",19968,"50018","species","Oligonychus ilicis"
"1116486",19969,"50018","species","Oligonychus karamatus"
"1116490",19970,"50018","species","Oligonychus perditus"
"50021",19973,"50018","species","Oligonychus ununguis"
"1875824",19976,"1192291","species","Oligostomis reticulata"
